Time Interval,Agent 3,Agent 1,Agent 4,Agent 0,Agent 2
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,15.955220889947896
3,0.0,9.067845857208868,0.0,0.0,15.955220889947896
4,0.0,9.067845857208868,0.0,11.551852314569642,15.955220889947896
5,0.0,9.067845857208868,35.67529835172098,11.551852314569642,13.589833813505727
6,31.240065652878332,9.067845857208868,35.67529835172098,25.625466668158413,13.589833813505727
7,31.240065652878332,33.01400021932486,35.67529835172098,25.625466668158413,34.9879886632469
8,31.240065652878332,33.01400021932486,35.67529835172098,34.53585127780554,34.9879886632469
9,31.240065652878332,45.20254981123156,35.67529835172098,34.53585127780554,35.77843344555101
10,59.80689352550131,45.20254981123156,49.5259120335877,34.53585127780554,35.77843344555101
11,59.80689352550131,45.20254981123156,49.5259120335877,64.14136017483273,35.77843344555101
12,59.80689352550131,45.20254981123156,49.5259120335877,55.23097556518561,35.77843344555101
13,48.147488760924176,45.20254981123156,49.5259120335877,55.23097556518561,35.77843344555101
14,48.147488760924176,64.3324523074892,49.5259120335877,43.137995788301225,61.77993124272022
15,48.147488760924176,64.3324523074892,49.5259120335877,60.021636794434784,30.536264461067706
16,48.147488760924176,64.3324523074892,49.5259120335877,60.021636794434784,64.07680980275667
17,57.380520223922794,71.13655373565604,58.06575708274674,75.4268840763476,64.07680980275667
18,57.380520223922794,71.13655373565604,58.06575708274674,75.4268840763476,64.07680980275667
19,70.680451000765,71.13655373565604,58.06575708274674,75.4268840763476,64.07680980275667
20,70.680451000765,71.13655373565604,58.06575708274674,61.89439718507358,71.83132129388892
21,70.680451000765,60.27100205909847,58.06575708274674,61.89439718507358,66.54396675631305
22,80.68705120749914,66.48007864819228,69.48089454206888,78.34971544927689,62.00920009241455
23,80.68705120749914,66.48007864819228,69.48089454206888,78.34971544927689,62.00920009241455
24,80.68705120749914,66.48007864819228,69.48089454206888,78.34971544927689,77.29888570193538
25,80.68705120749914,66.48007864819228,89.28005799388063,78.34971544927689,77.29888570193538
26,80.68705120749914,98.07928828017367,89.28005799388063,77.05068110677675,73.17890701690504
27,95.95205278597601,98.07928828017367,89.28005799388063,77.05068110677675,73.17890701690504
28,95.95205278597601,81.7034488302319,75.77188469066307,77.05068110677675,73.17890701690504
