Time Interval,Agent 9,Agent 0,Agent 3,Agent 4,Agent 5,Agent 1,Agent 8,Agent 6,Agent 2,Agent 7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.796253250147654
3,16.827665799370806,16.749540273202122,28.790031003839427,16.796253250147654,28.799419136048172,11.872030570057227,16.819792211186616,28.818342217476744,28.82151526171049,16.796253250147654
4,16.827665799370806,16.749540273202122,28.790031003839427,16.796253250147654,28.799419136048172,11.872030570057227,16.819792211186616,28.818342217476744,28.82151526171049,16.796253250147654
5,16.827665799370806,16.749540273202122,28.790031003839427,16.796253250147654,28.799419136048172,11.872030570057227,16.819792211186616,28.818342217476744,28.82151526171049,16.796253250147654
6,16.827665799370806,16.749540273202122,28.790031003839427,16.796253250147654,28.799419136048172,11.872030570057227,16.819792211186616,28.818342217476744,28.82151526171049,16.796253250147654
7,16.827665799370806,16.749540273202122,28.790031003839427,16.796253250147654,28.799419136048172,42.50300812621775,16.819792211186616,28.818342217476744,28.82151526171049,20.368348313996506
8,20.40174671403262,20.318682217818786,28.790031003839427,17.409710728372517,28.799419136048172,42.50300812621775,38.04528717982227,28.818342217476744,28.82151526171049,20.368348313996506
9,20.40174671403262,20.318682217818786,28.790031003839427,17.409710728372517,28.799419136048172,42.50300812621775,38.04528717982227,28.818342217476744,28.82151526171049,20.368348313996506
10,20.40174671403262,20.318682217818786,28.790031003839427,17.409710728372517,28.799419136048172,42.50300812621775,38.04528717982227,28.818342217476744,28.82151526171049,20.368348313996506
11,20.40174671403262,20.318682217818786,28.790031003839427,17.409710728372517,28.799419136048172,42.50300812621775,38.04528717982227,28.818342217476744,0.0,20.368348313996506
12,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,42.50300812621775,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
13,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,42.50300812621775,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
14,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,42.50300812621775,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
15,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,42.50300812621775,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
16,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
17,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
18,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
19,20.40174671403262,20.318682217818786,17.945568433765345,17.409710728372517,17.372422188899044,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
20,20.40174671403262,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
21,20.40174671403262,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
22,20.40174671403262,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
23,20.40174671403262,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
24,20.40174671403262,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,30.630977556160513,38.04528717982227,31.625300768031437,21.333314393508942,20.368348313996506
25,43.237120554276075,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,43.21464433371124,38.04528717982227,31.625300768031437,21.333314393508942,45.837843768881406
26,43.237120554276075,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,43.21464433371124,38.04528717982227,31.625300768031437,21.333314393508942,45.837843768881406
27,43.237120554276075,20.318682217818786,17.945568433765345,45.34464769417722,30.581686486628133,43.21464433371124,38.04528717982227,31.625300768031437,21.333314393508942,45.837843768881406
28,43.237120554276075,20.318682217818786,28.24701948555257,45.34464769417722,30.581686486628133,43.21464433371124,38.04528717982227,31.625300768031437,21.333314393508942,45.837843768881406
29,43.237120554276075,20.318682217818786,28.24701948555257,45.34464769417722,30.581686486628133,43.21464433371124,38.04528717982227,31.625300768031437,21.333314393508942,45.837843768881406
30,43.237120554276075,20.318682217818786,28.24701948555257,45.34464769417722,30.581686486628133,43.21464433371124,38.04528717982227,31.625300768031437,21.333314393508942,45.837843768881406
31,43.237120554276075,18.272563420956303,28.24701948555257,45.34464769417722,30.581686486628133,43.21464433371124,38.04528717982227,31.625300768031437,21.333314393508942,45.837843768881406
